_id,author,date,section,sub_title,text,title,url 
[136],Larissa Bernardes,02-04-2019 19:02:17+00:00,Not specified on page!,Noticias não tem subtitle no Diario do Centro do Mundo,,"VÍDEO: “Lula é o mais famoso preso político do mundo”, diz Boaventura de Souza Santos",https://www.diariodocentrodomundo.com.br/video-lula-e-o-mais-famoso-preso-politico-do-mundo-diz-boaventura-de-souza-santos/
[137],Pedro Zambarda de Araujo,31-03-2019 21:35:40+00:00,Not specified on page!,Noticias não tem subtitle no Diario do Centro do Mundo,,VÍDEO – Protesto em espetáculo da atriz Letícia Sabatella: “Lula Livre” e “ditadura nunca mais!”,https://www.diariodocentrodomundo.com.br/video-protesto-em-espetaculo-da-atriz-leticia-sabatella-lula-livre-e-ditadura-nunca-mais/
[138],Pedro Zambarda de Araujo,24-03-2019 18:08:13+00:00,Not specified on page!,Noticias não tem subtitle no Diario do Centro do Mundo,,VÍDEO: Aviões da Força Aérea da Rússia aterrissam na Venezuela com tropas,https://www.diariodocentrodomundo.com.br/video-avioes-da-forca-aerea-da-russia-aterrissam-na-venezuela-com-tropas/
[139],Roger Worms,03-04-2019 07:34:19+00:00,Not specified on page!,Noticias não tem subtitle no Diario do Centro do Mundo,,Os pais de Roger Inútil não são culpados pelo filho que têm. Por Roger Worms,https://www.diariodocentrodomundo.com.br/os-pais-de-roger-inutil-nao-sao-culpados-pelo-filho-que-tem-por-roger-worms/
[140],Kiko Nogueira,02-04-2019 19:47:10+00:00,Not specified on page!,Noticias não tem subtitle no Diario do Centro do Mundo,Fomenta uma batalha interna entre a ala militar e a ala psiquiátrica olavista.,Os Bolsonaros espalham o ódio aonde vão e põem em risco a segurança nacional. Por Kiko Nogueira,https://www.diariodocentrodomundo.com.br/os-bolsonaros-espalham-o-odio-aonde-vao-e-poem-em-risco-a-seguranca-nacional-por-kiko-nogueira/
[141],Larissa Bernardes,05-04-2019 10:41:50+00:00,Not specified on page!,Noticias não tem subtitle no Diario do Centro do Mundo,,WikiLeaks diz que Assange será expulso de embaixada. Acompanhe ao vivo,https://www.diariodocentrodomundo.com.br/wikileaks-diz-que-assange-sera-expulso-de-embaixada-acompanhe-ao-vivo/
[142],Joaquim de Carvalho,21-02-2019 12:26:32+00:00,Not specified on page!,Noticias não tem subtitle no Diario do Centro do Mundo,,VÍDEO: Fachin rejeita outro recurso de Lula: ex-presidente só deixará a cadeia morto?,https://www.diariodocentrodomundo.com.br/video-fachin-rejeita-outro-recurso-de-lula-ex-presidente-so-deixara-a-cadeia-morto/
[142],Pedro Zambarda de Araujo,24-03-2019 16:19:39+00:00,Not specified on page!,Noticias não tem subtitle no Diario do Centro do Mundo,,"VÍDEO: “Bolsonaro, o fascista, não é bem-vindo no Chile”, discursa senador chileno em plenário",https://www.diariodocentrodomundo.com.br/video-bolsonaro-o-fascista-nao-e-bem-vindo-no-chile-discursa-senador-chileno-em-plenario/
[144],Diario do Centro do Mundo,21-02-2019 11:45:42+00:00,Not specified on page!,Noticias não tem subtitle no Diario do Centro do Mundo,"Caso a , do governo Bolsonaro seja aprovada, dificilmente os trabalhadores conseguirão o valor integral das aposentadorias, pois precisarão comprovar 40 anos de contribuição. Somada aos impactos da reforma trabalhista, que instituiu modalidades como o trabalho temporário e intermitente, até mesmo os 20 anos de contribuição necessários para garantir o piso de 60% da média salarial é uma aposta arriscada, segundo o economista Eduardo Fagnani.,“Estamos caminhando para um país que daqui 20 anos vai ter 70% da população que não consegue ter acesso à Previdência,” afirma Fagnani, professor do Instituto de Economia da Universidade Estadual de Campinas (Unicamp), em entrevista aos jornalistas Marilu Cabanas e Glauco Faria na , nesta quinta-feira (21). Com o crescimento da informalidade e da precarização do emprego, a esse segmento restará apenas o Benefício de Prestação Continuada (BCP) como alternativa. Passaríamos, então, de um modelo de seguridade social para um mero “assistencialismo”.,Hoje, o BCP paga um salário mínimo a pessoas com deficiência e idosos a partir dos 65 anos que não conseguiram contribuir. Pelo novo texto, esse valor só será alcançado aos 70 anos, no caso dos idosos. Aos 60, ficará restrito a apenas R$ 400, o que faz com que o Fagnani preveja um cenário obscuro: “Vamos ser um país de velhos pedindo esmola na rua. Essa é a decisão que os congressistas e a sociedade vão ter que tomar. É isso que nós queremos?”, questiona o economista.,Ele diz que a proposta de Bolsonaro representa o inverso do modelo pretendido pela Constituição de 1988 – com alto grau de solidariedade intergeracional, de inspiração europeia – que hoje garante, por meio das aposentadorias ou do BCP, rendimento de pelo menos um salário mínimo a 88% dos idosos.,O economista também diz que as novas regras de transição, principalmente a que define a elevação da idade mínima, de 62 anos para mulheres e 65 anos para homens, sempre que subir a expectativa de sobrevida da população, com reajuste automático, praticamente impedirá o acesso às aposentadorias nas próximas décadas.,Segundo o governo, essa proposta garantirá “economia” de R$ 1,165 trilhão, em 10 anos, uma média de pouco mais de R$ 100 bilhões por ano, o que seria a chave para destravar o crescimento do país. Fagnani contesta esse argumento e diz que as perdas com desonerações fiscais, sonegação e pagamento de juros da dívida pública somam cerca de R$ 1,3 trilhão ao ano, o que a dita reforma “economizaria” em uma década.,“Como o grande problema do país pode ser a Previdência, se todo ano o governo federal deixa de arrecadar cerca de R$ 400 bi com isenções fiscais? Se todo ano pagam cerca de 400 bi de juros?”, indaga o economista. Já as sonegações seriam da ordem de R$ 500 bi anuais, que poderiam ser combatidas com sistemas informatizados de informação. Em vez disso,  “premiam” as empregas sonegadores com seguidos programas de refinanciamento.,“Se o problema fiscal é tão grave, o governo poderia buscar ao menos 30% desse montante, o que somaria mais de 400 bi por ano”, o que equivaleria a mais de três vezes a suposta economia alegada com a reforma da Previdência, provoca o economista.","‘Reforma’ vai criar país de idosos pedindo esmola, diz economista",https://www.diariodocentrodomundo.com.br/reforma-vai-criar-pais-de-idosos-pedindo-esmola-diz-economista/
[145],Pedro Zambarda de Araujo,24-03-2019 15:24:53+00:00,Not specified on page!,Noticias não tem subtitle no Diario do Centro do Mundo,,Chegando de viagem. Por Amarildo Lima,https://www.diariodocentrodomundo.com.br/chegando-de-viagem-por-amarildo-lima/
[147],Diario do Centro do Mundo,24-03-2019 15:50:12+00:00,Not specified on page!,Noticias não tem subtitle no Diario do Centro do Mundo,"Na noite desse sábado, a Favela do Cimento, comunidade que fica na Radial Leste próximo ao metrô Bresser em São Paulo, sofreu com um incêndio que destruiu cerca de 200 barracos de moradores que viviam na região. A comunidade estava com mandado de reintegração de posse forçada emitido pela Juíza Maria Gabriella Pavlópoulos Spaolonzi, que na sentença deu apenas uma semana para que as cerca de 500 pessoas que ocupavam a área deixassem suas casas.,A comunidade já passava por uma momentos de apreensão com a desocupação, como relatado em reportagem da Ponte publicada horas antes do incêndio. Defensores dos direitos humanos aumentaram o nível da preocupação quando tiveram acesso a uma mensagem que circulou entre o whatsapp de moradores da região avisando que haveria a reintegração de posse com possibilidade de violência.,O fogo começou sem uma motivação clara e há suspeitas de ter sido uma ação criminosa para facilitar o trabalho da equipe que atuaria no dia seguinte. A prática não é nova, já foi inclusive retratada no documentário Limpam com Fogo, de Conrado Ferrato em 2017. O filme denuncia a epidemia de incêndios em favelas na cidade de São Paulo e a relação com a especulação imobiliária. Uma CPI já foi formada na câmara municipal para investigar os Incêndios em Favelas de São Paulo.,O incêndio destruiu casas, pertences e deixou feridos. Um homem deu entrada com 70% do corpo queimado no Hospital Salvalus, na Mooca, às 20:31 de sábado. Além de outros afetados com queimaduras, moradores também relataram que a polícia chegou pouco depois do início das chamas, usaram bombas de gás lacrimogênio e balas de borracha para dispersão de quem ainda estava no local e policiais da força tática encurralaram e agrediram algumas pessoas.,Segundo levantamento dos próprios moradores, os cerca de 200 barracos de madeira abrigavam aproximadamente 500 pessoas. Desse total, 150 são crianças, 25 são idosos, há seis deficientes físicos e seis grávidas. Padre Júlio Lancelotti também informou que para impedir o despejo ligou diretamente para o Secretário da Assistência Social, José Castro, que não compareceu na ocupação, mas enviou agentes da Assistência Social no final da tarde de sábado, por volta das 16h. Durante a tarde, dois caminhões vazios estiveram na ocupação para levar os pertences dos moradores para o deposito municipal, mas partiram antes das 17h, deixando centenas de moradores sem ter como retirar suas coisas do local.,O Corpo de Bombeiros chegou ao local minutos depois do início das chamas e atuou para apagar o incêndio que atingiu grandes proporções. Assistentes sociais da prefeitura também estavam no local e o contigente de policiais na ação era maior do que o de bombeiros.,A equipe NINJA esteve no local enquanto ainda ocorria o incêndio, conversou com moradores e registrou a ação de agentes da prefeitura que retiravam pertences e demoliam restos dos barracões. Confira nas fotos:",Moradores denunciam incêndio na favela do Cimento em São Paulo. Por Mídia Ninja,https://www.diariodocentrodomundo.com.br/moradores-denunciam-incendio-na-favela-do-cimento-em-sao-paulo-por-midia-ninja/
[148],Diario do Centro do Mundo,21-02-2019 10:21:03+00:00,Not specified on page!,Noticias não tem subtitle no Diario do Centro do Mundo,"Vinícius Torres Freire e Ana Estela de Souza Pinto, na Folha, didaticamente, mostram o quão estapafúrdias são as situações geradas pelo emaranhado de regras da proposta de Reforma da Previdência e sigo o roteiro criado por eles.,João e José são gêmeos e se na idade têm os mesmos 51 anos, José tem 33 anos de contribuição e José, que amargou uns meses de desemprego, tem 32.,Pela regras dos gênios do Paulo Guedes, João pode se aposentar, usando a regra dos dois anos faltantes mais um de pedágio, aos 54 anos de idade, em 2022, com 36 anos de contribuição.,Já o José, adotando a regra “mais vantajosa”, só em 2030, quando terá 62 anos e 43 de contribuição, perfazendo os tais 105 pontos exigidos naquele ano.,João vai receber menos 30% que José, por conta do fator previdenciário. Calculando, como na reportagem, com o teto do INSS – esta diferença ficaria na casa de R$ 1.840 mensais.,Se João, ainda novo, conseguir continuar trabalhando até os mesmos 62 com que seu irmão gêmeo irá se aposentar e aplicar a aposentadoria que recebe – e o outro, não – a juros de 0,4% ao mês, terá acumulado R$ 468.889,42, o equivalente a quase 22 anos da diferença com que o irmão receberá a mais.,Se a mesma situação for imaginada com duas gêmeas, ambas com 49 anos, mas com 28 e 27 anos de contribuição respectivamente, a diferença é um pouco menor: a primeira se aposenta em 2022, com 52 anos e 31 de contribuição e a segunda só em 2029, com 59 anos de idade e 37 de contribuição. Ah, sim: e ainda perdendo 6% do benefício cheio.,Não pense, porém, que a multidão de guarda-livros do Ministério da Fazenda provocou tais absurdos por distração ou erro. Tiveram quatro meses e vários programas de computador para simular isso e muito mais.,É que quando, na ânsia de produzir “caixa” rapidamente optaram por uma regra de transição muito mais curta, provocaram estas desigualdades gritantes.,Quer dizer: gritantes para nós, que temos senso de justiça. Eles, que não vêem pessoas, mas cifrões, são surdinhos para isso.",Os gêmeos da Previdência: mórbida desigualdade. Por Fernando Brito,https://www.diariodocentrodomundo.com.br/os-gemeos-da-previdencia-morbida-desigualdade-por-fernando-brito/
[149],Diario do Centro do Mundo,20-03-2019 17:57:33+00:00,Not specified on page!,Noticias não tem subtitle no Diario do Centro do Mundo,"A alfabetização de nossas crianças deve ser uma prioridade absoluta da educação brasileira.,Por isso, nos governos do PT, criamos o Pacto Nacional pela Alfabetização na Idade Certa (Pnaic), um compromisso solidário, que envolveu todos os estados, o Distrito Federal e a quase totalidade dos municípios, no cumprimento da meta 5 do Plano Nacional de Educação (PNE), que estabelece a obrigatoriedade de “alfabetizar todas as crianças, no máximo, até o final do 3º (terceiro) ano do ensino fundamental”.,O Pacto incluía uma bolsa formação para os 300 mil professoras e professores alfabetizadores, com um programa de formação continuada, em parceria com as universidades públicas e, mais tarde, com material pedagógico estruturado para professores e crianças para as redes interessadas.,Investimos também na formação continuada dos professores, por meio da concessão de bolsas, como no caso da Universidade Aberta do Brasil (UAB), constituída em 2009, que matriculou cerca de 110 mil professores da educação básica, até 2014. Uma segunda iniciativa foi o lançamento da Rede Universidade do Professor, que teve o primeiro edital lançado em 2015, e permitiu o acesso facilitado às universidades e aos institutos federais, para as vagas ociosas, para os professores concursados completarem sua formação nas disciplinas que já lecionavam.,Além disso, instituímos a Avaliação Nacional da Alfabetização (ANA), uma prova específica e universal para a alfabetização na idade certa, definida até 8 anos de idade, e que permite identificar as escolas com maior dificuldade e necessidade de apoio do Estado. Infelizmente, apesar de todos esses avanços conquistados nos últimos anos, 50% das crianças brasileiras ainda chegam ao final do ciclo de alfabetização sem que estejam devidamente alfabetizadas.,Agora, o governo Bolsonaro e sua gestão do Ministério da Educação, mais uma vez demonstrando total desconhecimento e desrespeito das normas legais vigentes, tentam impor o método fonético como única proposta pedagógica aceitável para a alfabetização de nossas crianças. Mais uma atitude autoritária, arbitrária e ilegal, como foi a tentativa frustrada de tentar obrigar crianças a serem filmadas, sem autorização dos respectivos responsáveis, entoando o slogan de campanha do atual governo.,Todo arcabouço legal da educação assegura a liberdade de cátedra e a autonomia acadêmica, princípios constitucionais, seculares e reconhecidos internacionalmente. Por isso, no Brasil, todas as normas educacionais, da Lei de Diretrizes e Bases da Educação Nacional (LDB) ao PNE, das diretrizes curriculares nacionais à recém aprovada Base Nacional Comum Curricular (BNCC), do PNAIC ao Plano Nacional do Livro Didático, todas sem exceção, respeitam a autonomia dos professores e das escolas na escolha de métodos e na construção de estratégias pedagógicas apropriadas às suas realidades e às necessidades de seus alunos.,O plano que está sendo preparado pelo governo Bolsonaro não só agride essa autonomia, mas afronta todas as normas e diplomas legais em vigor e elaborados democraticamente. É preciso que os governos e os gestores estejam atentos à evolução das metodologias para oferecer apoio pedagógico, como livros didáticos e recursos tecnológicos modernos, a partir da prática concreta da sala de aula e das definições das redes, das escolas e dos professores.,Ao tentar impor de forma autoritária o método fonético, que não é utilizado mais em escolas de excelente qualidade, que optam pelo método construtivista, por exemplo, a atual gestão do Ministério da Educação ignora o Brasil e sua rica diversidade e ignora o conhecimento produzido pelos educadores e pelos nossos principais centros de pesquisa. Também não se dão conta de nossos imensos desafios, demonstrando uma falta de repertório para dialogar com educadores, podendo trazer prejuízos incalculáveis ao nosso sistema educacional, que ainda possui imensos desafios.,O que precisamos é fortalecer e aprimorar o Pnaic e os instrumentos de formação inicial e continuada de professores, bem como respeitar as diversas correntes pedagógicas existentes. Ao persistir com mais essa tentativa de imposição ilegal, a exemplo do que já aconteceu em outros arbítrios propostos pela atual gestão do MEC, seguramente, eles terão que ser revê-la ou terminarão com representações contrárias na justiça.,Não podemos deixar de mencionar que essa inciativa vem acompanhada de outro abuso, que é a formação de uma comissão de censura do Enem. Outra medida que fera a liberdade acadêmica e científica de forma grosseira e que coloca em risco o próprio sigilo do banco de itens e a segurança do exame.,Não há qualquer justificativa razoável para que sejam incluídas pessoas que não são de carreira, que não são especializadas em educação e que não possuem formação adequada na elaboração de um exame complexo, ancorado na Teoria de Resposta ao Item, TRI, que assegura um exame com o mesmo nível de dificuldade nas diversas edições em que é realizado. Estamos falando do segundo maior exame de acesso do mundo, que exige uma operação logística complexa e um planejamento estratégico, com mais de 11 módulos de segurança e mais de 3,6 mil pontos de controle, para garantir seu sigilo.,Trata-se de submeter o Enem a um risco injustificável, que pode comprometer sua realização. O Inep possuiu servidores de carreira e um corpo técnico competentes e de altíssima qualidade, que já se mostraram capazes de executar o Enem, desde sua concepção pedagógica até a divulgação dos resultados.,O obscurantismo é incompatível com a educação de qualidade e permeia todas as iniciativas da atual gestão, que não consegue sequer montar uma equipe tecnicamente consistente.",Nova ofensiva obscurantista no MEC. Por Aloizio Mercadante,https://www.diariodocentrodomundo.com.br/nova-ofensiva-obscurantista-no-mec-por-aloizio-mercadante/
[150],Diario do Centro do Mundo,09-02-2019 17:23:25+00:00,Not specified on page!,Noticias não tem subtitle no Diario do Centro do Mundo,,Como a extrema direita se infiltra nos protestos dos “coletes amarelos” na França,https://www.diariodocentrodomundo.com.br/como-a-extrema-direita-se-infiltra-nos-protestos-dos-coletes-amarelos-na-franca/
[151],Diario do Centro do Mundo,02-04-2019 20:34:12+00:00,Not specified on page!,Noticias não tem subtitle no Diario do Centro do Mundo,"O sobrenome Caymmi está intimamente ligado ao conceito de brasilidade e cultura popular. Também traz um legado de luta contra a desigualdade e direitos sociais. No entanto, num período de polarização de disputa de ideias e narrativas, entre os Caymmis existem polêmicas e divergências.,O artista gráfico Gabriel Caymmi, 41 anos, neto do compositor e pintor Dorival Caymmi, cresceu em um ambiente politizado e faz uma oposição dura e bem-humorada ao governo de Jair Bolsonaro (PSL). Uma visão diferente da tia Nana Caymmi, que declarou apoio ao presidente do PSL.,Filho do cantor Danilo Caymmi e da compositora Ana Terra, Gabriel defende que Lula foi um dos maiores presidentes do Brasil, pois teve a coragem de levar adiante programas sociais que reduziram a desigualdade e levaram gerações de jovens pobres para a universidade.,O artista gráfico exalta a importância da obra do avô e relembra que, antes do golpe militar de 1964, o Brasil estava próximo de uma reforma agrária que poderia ter mudado a história do país, acabando com a fome e a miséria.,Confira a entrevista para o Brasil de Fato.,Gabriel Caymmi: Creio que a eleição do Bolsonaro seja algo temporário. Aconteceu para atender a uma parte da sociedade como foi com o Trump nos EUA, fruto de muita desinformação e ignorância. Cinco famílias controlam os veículos de maior audiência no Brasil e isso é muito sério. Quando existe o controle da comunicação por um grupo de pessoas que a gente não sabe quais são as intenções por trás dessa movimentação política. Felizmente, a mídia alternativa e a internet permitem o acesso a outros tipos de informações.  Mas, na mesma esteira, as , e as redes sociais ajudaram a eleger o Bolsonaro, as pessoas foram muito afetada e isso foi fundamental para decidir a eleição.,O PT também tem culpa, por conta do desgaste da legenda com os casos de corrupção e o mensalão. Eles aproveitaram essa brecha e construíram o antipetismo, e deu certo. Ele [Bolsonaro] é o porta-voz do politicamente incorreto, isso é perigoso, porque ele faz elogios a um assassino e torturador como o coronel Ustra. Um grupo dos eleitores dele votaram porque concordam com o discurso racista, homofóbico, excludente e repleto de ódio, que vai alimentando cada vez mais ódio nas pessoas.,Não acredito, apesar que algumas das atitudes do governo em relação à cultura sejam preocupantes como os projetos que estão parados por questões ideológicas. Para esse grupo que está no poder, a cultura não é algo relevante, é coisa de vagabundo, como já foi dito algumas vezes. O autoritarismo é a marca deste governo e isso acaba atingindo muito setores. Como um presidente não pode governar sozinho, ele vai esbarrar na legalidade, na estrutura administrativa e na Constituição. O estrago não pode ser tão grande e não teremos um novo 64.,A polarização foi um campo muito fértil para esse governo que está aí. Eles souberam usar isso bem. Os conservadores do Brasil, que estão crescendo cada vez mais, estimularam o medo nas pessoas, o comunismo dos comedores de criancinhas. Usam slogan do tipo “cidadãos de bem”, “Brasil novo sem corrupção, cristão e imaculado sem o câncer do PT”. Isso é tentador [para os conservadores] quando a história tenta relativizar algumas coisas, alguns códigos éticos básicos. Isso é enganoso, a sociedade não pode voltar para a Idade Média, tem que avançar nos processos civilizatórios. O ódio e a intolerância não podem vingar.,A história das minhas camisetas começou nas manifestações “fora Dilma” quanto muita gente ia com as camisetas da seleção. Inspirado nesse momento, eu fiz uma camiseta em homenagem ao Carlos Marighella, que eu sempre admirei muito. Baiano, filho de imigrante italiano como o meu avô Dorival. Quando eu li o livro do Mario Magalhães [“O guerrilheiro que incendiou o mundo”], descobri que ele gostava de cantar as músicas do meu avô. Ele cantava muito “Eu não tenho onde morar”, porque ele vivia muito na clandestinidade. Fiz essa camiseta imitando a camisa da seleção, mas com o rosto dele, como uma oposição ao traje do coxinha padrão, que é o termo que a gente usa para definir essa galera. Deu uma repercussão muito boa. Fiz para mim, sem a intenção de vender e saía com ela na rua para ver a reação das pessoas na rua, como se fosse um laboratório.,Serviu muito como termômetro porque eu ia nas manifestações com ela. Foi uma forma que eu encontrei para provocar, instigar e até uma forma de conscientização e protesto. Outra que eu fiz e que deu muita repercussão foi “Lula ladrão roubou meu coração”, não é uma frase minha, eu peguei na internet e fiz uma arte. Essa provocava mais porque o Lula era o alvo principal do ódio. Eu sempre brinquei com essa parte dúbia. A pessoa vê a estampa e não sabe se estou a favor ou contra. Essa do Lula cria esse entranhamento e esse choque. Gosto de fazer isso na minha arte. Eu gosto de fazer isso com as pessoas para surpreender. É uma forma minha de luta também. Uma arte que liberta.,Eu não vivi essa época mais pesada. A minha mãe Ana Terra, compositora, sempre foi de esquerda, brizolista e Lula, meu padrasto, Sérgio Santeiro (cineasta), é super de esquerda e em casa as conversas na mesa sempre foram sobre política. Eu tive muito respaldo em casa sobre conscientização política e social. Por isso, a minha visão sobre a ditadura é algo de violência, terror, tortura… com muitos artistas expulsos do Brasil. Foram para fora para não serem mortos. Foi um período muito restrito para as artes. Me inspirei muito nessa coisa da ditadura para as minhas camisetas, na forma como me expressar na linha da linguagem que eles tinham nessa época. Me interesso muito pelo tipo de arte que o Chico Buarque faz, com muita sutileza. Fazer a crítica na arte, na música, na entrelinha ali.,Meu avô tinha uma relação muito boa com o Jorge Amado, era um dos melhores amigos dele junto com o Carybé. Eram as amizades da Bahia. Apesar do meu avô não ser comunista, não ter ligação direta com o comunismo, ele compôs o hino do partido comunista. Ele circulava entre os intelectuais de esquerda. A obra dele, apesar de não ser política, dialoga muito com a realidade brasileira, do povo oprimido, do negro, do baiano. Da exaltação da raça negra, do negro doutor (que aparece na música São Salvador). A obra dele está acima da política a ponto de criar polêmicas. Ele passou por fora da ditadura, não foi alvo de represálias, mas passou muito bem essa mensagem de um Brasil melhor e mais justo. É aquela frase dele “Pobre de quem acredita que precisa da glória e do dinheiro para ser feliz”. É uma frase com viés socialista e progressista. Ele vivia o que cantava.,Esse terror que fizeram do Brasil poder virar Cuba, poder virar comunista [não faz sentido]. Nos últimos 20 anos, o Brasil não chegou nem perto de virar comunista. Esse terror do vermelho é usado para controlar o progresso social das classes mais baixas. Talvez porque isso revolucionasse as classes mais baixas, os negros, as classes mais sensíveis. Eles tinham medo dessa ascensão. Medo que ela trouxesse questionamentos sobre a hierarquia posta no Brasil. Dessa herança escravocrata que até hoje existe.  Foi muito usado esse terror comunista para manter esse controle.,Na época do Jango, em 1964, tinha inclinações de esquerda, de fazer uma reforma agrária que poderia ter mudado a história do Brasil. Podia ter mudado completamente esse país que a gente vê hoje cheio de pobreza. Ela teria resolvido o problema da desigualdade social, porque tudo mundo iria ter a sua terra. Não houve um projeto para o Brasil depois da escravidão. Os descendentes das pessoas escravizadas, os índios e pobres foram deixados à margem. E continuaram escravizados.,A arte tem o poder de transformar mentes e abrir consciências. Cada vez mais é necessário que o setor artístico ocupe os espaços. Apesar que, neste governo, está cada vez mais difícil produzir arte. Mas o artista tem que enfrentar e questionar o governo. Qualquer governo. A arte é livre, independente de direita ou esquerda, a arte precisa circular. Eu aprendi a ler e a gostar de estudar através da arte. Eu era uma criança muito agitada e o que me colocou nos trilhos foi essa linguagem da arte.,Sobre a minha tia Nana e a entrevista dela apoiando o Bolsonaro, na família já era sabido que ela apoiava. Eu conversei com ela essa semana e ela ressaltou que nunca foi de dar opinião política ou tentar convencer alguém na família. Ela sempre foi na dela. Foram críticas duras para todos os lados. Quem conhece ela de perto, principalmente os artistas que ela atacou, conhece o temperamento dela, não levam isso a sério, entendeu. Falei com Chico [Buarque] e ele disse ‘A sua tia é assim mesmo, relaxa’.,Mas é claro quando você dá uma entrevista para um jornal e emite uma opinião política você pode ser atacado. Como toda família, têm esses dois lados: a ala direita e a ala esquerda. Como tem também nos grupos de ,, os conflitos, as famílias se separando. Minha família não é diferente de nenhuma outra família brasileira com grupos diferente e pensamentos diferentes. Apesar de não concordar com nada que ela falou, eu tenho que respeitar porque ela é minha tia. Ela tá dentro do direito dela de falar. A pessoa fala o que quer e escuta o que não quer, faz parte da democracia.,Na entrevista, ela trata de forma pejorativa a obra do meu avô. Eu não concordo. Ele é muito respeitado no Brasil, na Bahia. Tem questões pessoais dela com ele, não resolvidas. A entrevista tem um tom meio de entrevista com psicólogo. Tem essas questões misturadas ali dentro. Com certeza a obra do meu avô tem uma forte expressão popular.,Ela não pode falar por ele. Não pode dizer que ele não tinha mais saudade quando foi à Bahia pela última vez, em 2006. Ela não estava lá. Foi a família inteira. Ele recebeu o Prêmio Jorge Amado. Foi a última vez que ele foi à Bahia. Eu acompanhei as saídas dele do hotel. Ele foi na igreja do Senhor do Bonfim. Estava super feliz de rever os lugares da infância dele. Ela foi muito infeliz de ter falado por ele neste ponto. É uma mensagem ruim que afeta a imagem dele com o povo baiano. Um povo que sempre amou ele e ele sempre amou a Bahia.,Tudo o que ele sabe e aprendeu veio da Bahia. Ele cantou a Bahia. A obra dele é toda baseada na época em que ele morou na Bahia, durante a infância, nos fragmentos desse período. Ele veio para o Rio muito cedo porque lá não tinha como desenvolver a obra dele, apesar dele nem saber ainda que ia ser música, mas o Rio era a terra da rádio e do futebol, onde as coisas aconteciam. Em menos de um mês na cidade, ele já estava na rádio. Mas ele nunca esqueceu a Bahia. Ele tinha um respeito muito grande pelas religiões afro-brasileiras. Ele tinha ligação com o candomblé. E sempre teve muito carinho por todos.,Votei nas duas vezes. Foi o maior presidente que o Brasil já teve. Foi o único que teve coragem de mexer com o que realmente era urgente no Brasil, o básico que era acabar com a fome. Depois investir em educação, no acesso ao ensino, os programas sociais que aumentaram o poder de consumo.  Os quatro primeiros anos foram os melhores. Até mesmo em relação à imagem no exterior. O Lula falava de igual para igual com qualquer chefe-de-estado do mundo. Na época do Lula, todo mundo queria fazer concurso. Teve o , dos “concurseiros”. Isso prova que o país está se desenvolvendo e que as pessoas querem fazer parte deste crescimento. O Lula fez uma revolução nas universidades. O filho e a filha da empregada puderam fazer uma faculdade. Isso mexeu com as elites que não querem perder os seus privilégios.","“A reforma agrária teria acabado com a desigualdade no Brasil”, diz sobrinho de Nana Caymmi",https://www.diariodocentrodomundo.com.br/a-reforma-agraria-teria-acabado-com-a-desigualdade-no-brasil-diz-sobrinho-de-nana-caymmi/
